step,time_s,picard_iterations,picard_final_delta,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
100,25.000000,4,1.598721e-14,1.488012e-16,-1.351282e-20,3.983688e-12
101,25.250000,4,1.554312e-14,1.144611e-16,1.547159e-20,1.287970e-12
102,25.500000,4,1.554312e-14,1.259057e-16,2.646316e-20,4.705542e-12
103,25.750000,4,1.598721e-14,8.012089e-17,-1.328121e-20,4.228451e-12
104,26.000000,4,1.598721e-14,1.511079e-16,-1.044895e-20,3.104364e-12
105,26.250000,4,1.598721e-14,1.511221e-16,1.012469e-20,4.121453e-12
106,26.500000,4,1.509903e-14,1.373452e-16,1.535909e-20,2.561729e-12
107,26.750000,4,1.554312e-14,1.511505e-16,1.161362e-20,5.338341e-12
108,27.000000,4,1.598721e-14,9.156127e-17,1.586202e-20,3.603909e-12
109,27.250000,4,1.554312e-14,1.511788e-16,-2.886529e-20,2.455453e-12
110,27.500000,4,1.554312e-14,1.511929e-16,-2.337282e-20,1.511222e-12
111,27.750000,4,1.554312e-14,1.373369e-16,4.513097e-21,3.567438e-12
112,28.000000,4,1.554312e-14,1.512212e-16,2.636390e-20,5.045922e-12
113,28.250000,4,1.554312e-14,1.030001e-16,1.064085e-20,4.921605e-12
114,28.500000,4,1.598721e-14,1.029989e-16,-3.273650e-20,2.643469e-12
115,28.750000,4,1.465494e-14,1.029976e-16,1.800607e-20,1.295741e-12
116,29.000000,4,1.598721e-14,1.144403e-16,-3.891058e-21,2.869288e-12
117,29.250000,4,1.509903e-14,1.373267e-16,-1.342680e-20,3.134923e-12
118,29.500000,4,1.509903e-14,1.513055e-16,-6.981404e-21,3.804873e-12
119,29.750000,4,1.509903e-14,1.029924e-16,4.612359e-21,3.640699e-12
120,30.000000,4,1.554312e-14,1.373215e-16,-9.284275e-21,3.498993e-12
121,30.250000,4,1.554312e-14,1.513476e-16,-8.926933e-21,3.096176e-12
122,30.500000,4,1.598721e-14,1.513615e-16,1.574952e-20,2.817233e-12
123,30.750000,4,1.509903e-14,1.513755e-16,-1.745682e-20,4.156203e-12
124,31.000000,4,1.598721e-14,1.487574e-16,7.821820e-21,1.779590e-12
125,31.250000,4,1.509903e-14,1.029845e-16,-4.268252e-21,3.194611e-12
126,31.500000,4,1.509903e-14,1.029832e-16,-2.267798e-20,4.135983e-12
127,31.750000,4,1.509903e-14,1.029819e-16,-9.178396e-21,3.114495e-12
128,32.000000,4,1.509903e-14,1.029805e-16,1.475028e-20,2.617365e-12
129,32.250000,4,1.598721e-14,1.601899e-16,4.010172e-21,1.500716e-12
130,32.500000,4,1.509903e-14,1.514704e-16,1.414810e-20,3.888195e-12
131,32.750000,4,1.509903e-14,1.601856e-16,2.232726e-20,3.324313e-12
132,33.000000,4,1.509903e-14,1.029751e-16,1.887957e-20,3.014616e-12
133,33.250000,4,1.509903e-14,1.258568e-16,1.833032e-21,5.371897e-12
134,33.500000,4,1.598721e-14,1.830620e-16,1.916412e-20,1.774803e-12
135,33.750000,4,1.465494e-14,9.152979e-17,-1.994498e-20,1.129596e-12
136,34.000000,4,1.509903e-14,1.144107e-16,1.277167e-21,3.018641e-12
137,34.250000,4,1.465494e-14,1.515536e-16,2.178463e-20,1.383782e-12
138,34.500000,4,1.554312e-14,1.515655e-16,1.475690e-20,4.893363e-12
139,34.750000,4,1.554312e-14,1.515774e-16,3.672020e-20,3.541528e-12
140,35.000000,4,1.554312e-14,1.515892e-16,1.774137e-20,1.938227e-12
141,35.250000,4,1.509903e-14,8.008208e-17,-2.541099e-20,8.963663e-13
142,35.500000,4,1.509903e-14,1.029613e-16,1.182537e-20,3.660683e-12
143,35.750000,4,1.509903e-14,1.143998e-16,1.698698e-20,2.816025e-12
144,36.000000,4,1.509903e-14,1.516367e-16,-1.827077e-20,2.255945e-12
145,36.250000,4,1.465494e-14,1.143967e-16,-1.002543e-20,3.951728e-12
146,36.500000,4,1.554312e-14,1.029556e-16,1.343341e-20,3.978651e-12
147,36.750000,4,1.509903e-14,1.516722e-16,2.279710e-20,1.645489e-12
148,37.000000,4,1.465494e-14,1.258311e-16,-1.447235e-20,1.577155e-12
149,37.250000,4,1.465494e-14,9.151226e-17,-1.866119e-20,2.674666e-12
150,37.500000,4,1.509903e-14,1.517077e-16,2.005748e-20,2.777917e-12
151,37.750000,4,1.465494e-14,9.150969e-17,-1.151435e-21,2.880751e-12
152,38.000000,4,1.465494e-14,1.372626e-16,3.122772e-20,2.785133e-12
153,38.250000,4,1.421085e-14,1.517432e-16,4.904188e-20,2.531170e-12
154,38.500000,4,1.509903e-14,1.258205e-16,-6.511566e-21,1.368627e-12
155,38.750000,4,1.509903e-14,1.517667e-16,8.986490e-21,2.112394e-12
156,39.000000,4,1.465494e-14,1.517785e-16,-1.826415e-21,2.535250e-12
157,39.250000,4,1.465494e-14,9.150189e-17,-6.663767e-21,2.579909e-12
158,39.500000,4,1.554312e-14,1.518021e-16,1.733771e-21,5.138584e-12
159,39.750000,4,1.421085e-14,1.518138e-16,1.518704e-20,3.456513e-12
160,40.000000,4,1.554312e-14,1.518256e-16,1.507454e-20,4.110740e-12
161,40.250000,4,1.509903e-14,9.149662e-17,4.020098e-20,4.395401e-12
162,40.500000,4,1.465494e-14,9.149529e-17,8.040196e-21,4.074158e-12
163,40.750000,4,1.421085e-14,1.486777e-16,1.027027e-20,5.071582e-12
164,41.000000,4,1.509903e-14,1.372389e-16,3.189608e-21,5.227069e-12
165,41.250000,4,1.421085e-14,1.518843e-16,3.765326e-21,2.382677e-12
166,41.500000,4,1.554312e-14,1.518960e-16,-1.403560e-20,1.370348e-12
167,41.750000,4,1.465494e-14,1.143607e-16,1.700683e-21,2.185446e-12
168,42.000000,4,1.465494e-14,1.519194e-16,3.887749e-20,3.170963e-12
169,42.250000,4,1.421085e-14,1.029216e-16,1.110407e-20,4.275746e-13
170,42.500000,4,1.421085e-14,1.029201e-16,1.574952e-20,4.317185e-12
171,42.750000,4,1.421085e-14,1.715310e-16,6.220398e-22,2.643052e-12
172,43.000000,4,1.465494e-14,1.519660e-16,-4.863822e-21,2.299633e-12
173,43.250000,4,1.421085e-14,1.519777e-16,3.421219e-21,2.588929e-12
174,43.500000,4,1.376677e-14,1.519893e-16,1.012469e-20,2.966599e-12
175,43.750000,4,1.421085e-14,1.520010e-16,-1.468411e-20,2.993022e-12
176,44.000000,4,1.465494e-14,1.520126e-16,1.011807e-20,3.739370e-12
177,44.250000,4,1.509903e-14,1.520242e-16,-4.829411e-20,1.878747e-12
178,44.500000,4,1.465494e-14,1.520358e-16,-1.236800e-20,2.720213e-12
179,44.750000,3,9.981305e-11,1.520474e-16,-1.348635e-20,3.548328e-12
180,45.000000,3,9.962209e-11,1.520590e-16,1.252021e-20,3.434003e-12
181,45.250000,3,9.943246e-11,1.520705e-16,1.440618e-20,1.795120e-12
182,45.500000,3,9.924461e-11,1.600690e-16,2.148023e-20,6.203871e-12
183,45.750000,3,9.905810e-11,9.146658e-17,-2.392868e-20,4.572814e-12
184,46.000000,3,9.887291e-11,1.521018e-16,2.311474e-20,2.884359e-12
185,46.250000,3,9.868817e-11,1.257627e-16,-2.222138e-20,3.317124e-12
186,46.500000,3,9.850476e-11,1.028951e-16,2.699256e-20,2.712247e-12
187,46.750000,3,9.832313e-11,1.521323e-16,6.716707e-21,4.368922e-12
188,47.000000,3,9.814283e-11,1.028920e-16,-1.508116e-20,2.898431e-12
189,47.250000,3,9.796297e-11,1.143226e-16,-3.001673e-20,4.771461e-13
190,47.500000,3,9.778445e-11,1.521629e-16,-9.171779e-21,1.691425e-12
191,47.750000,3,9.760681e-11,9.145524e-17,6.491713e-21,2.646161e-12
192,48.000000,3,9.743095e-11,1.521832e-16,-1.402898e-21,4.432094e-12
193,48.250000,3,9.725509e-11,1.521933e-16,-1.361870e-20,3.388095e-12
194,48.500000,3,9.708145e-11,1.714705e-16,-3.156521e-20,3.769818e-12
195,48.750000,3,9.690826e-11,1.522137e-16,2.408750e-21,1.969536e-12
196,49.000000,3,9.673640e-11,1.143100e-16,5.829969e-21,2.941342e-12
197,49.250000,3,9.656587e-11,1.522340e-16,4.963084e-22,2.740613e-12
198,49.500000,3,9.639578e-11,1.143064e-16,1.860164e-20,2.128242e-12
199,49.750000,3,9.622747e-11,1.257351e-16,4.710959e-20,3.320844e-12
200,50.000000,3,9.606005e-11,1.143028e-16,-9.879845e-21,3.259615e-12
201,50.250000,3,9.589352e-11,1.028709e-16,-1.124966e-20,4.599765e-12
202,50.500000,3,9.572743e-11,1.257290e-16,1.741050e-20,3.775397e-12
203,50.750000,3,9.556222e-11,1.522948e-16,1.938911e-21,4.707762e-12
204,51.000000,3,9.539880e-11,1.142954e-16,8.424007e-21,3.527234e-12
205,51.250000,3,9.523582e-11,1.523150e-16,-2.672786e-20,1.510375e-12
206,51.500000,3,9.507417e-11,1.142917e-16,-3.513863e-21,7.311374e-13
207,51.750000,3,9.491385e-11,1.142899e-16,2.297577e-20,3.674561e-12
208,52.000000,3,9.475354e-11,1.523453e-16,4.559420e-21,4.895584e-12
209,52.250000,3,9.459455e-11,8.000032e-17,-2.409412e-20,3.797102e-12
210,52.500000,3,9.443735e-11,1.257127e-16,5.631446e-21,3.229861e-12
211,52.750000,3,9.428014e-11,1.523756e-16,1.152759e-20,2.947836e-12
212,53.000000,3,9.412338e-11,1.485647e-16,1.544512e-20,1.408568e-12
213,53.250000,3,9.396883e-11,1.523958e-16,2.627126e-20,3.782280e-12
214,53.500000,3,9.381429e-11,1.028491e-16,-1.913765e-20,1.413952e-12
215,53.750000,3,9.366108e-11,1.028474e-16,3.142625e-20,1.912276e-12
216,54.000000,3,9.350876e-11,1.143195e-16,-2.706535e-20,2.296385e-12
217,54.250000,3,9.335688e-11,1.142712e-16,-2.296253e-20,3.244155e-12
218,54.500000,3,9.320589e-11,1.524461e-16,2.523232e-20,3.655382e-12
219,54.750000,3,9.305534e-11,1.256941e-16,1.308931e-20,3.684691e-12
220,55.000000,3,9.290657e-11,1.524662e-16,-2.589406e-20,3.266776e-12
221,55.250000,3,9.275869e-11,1.143572e-16,-2.764107e-20,3.449130e-12
222,55.500000,3,9.261036e-11,1.143647e-16,-1.654361e-21,2.781386e-12
223,55.750000,3,9.246381e-11,1.524964e-16,2.266475e-20,1.861927e-12
224,56.000000,3,9.231949e-11,1.143798e-16,-1.225551e-20,4.859863e-12
225,56.250000,3,9.217382e-11,1.525164e-16,1.698036e-20,4.575118e-12
226,56.500000,3,9.202905e-11,1.525264e-16,-2.089789e-20,4.715839e-12
227,56.750000,3,9.188605e-11,1.525364e-16,-2.026262e-20,3.142459e-12
228,57.000000,3,9.174306e-11,1.144098e-16,-1.820459e-20,1.760675e-12
229,57.250000,3,9.160095e-11,1.525565e-16,3.227328e-20,9.984236e-13
230,57.500000,3,9.146017e-11,1.256708e-16,3.621066e-20,1.649347e-12
231,57.750000,3,9.131984e-11,1.525764e-16,7.828437e-21,4.160228e-12
232,58.000000,3,9.118040e-11,1.142423e-16,1.460470e-20,4.179185e-12
233,58.250000,3,9.104140e-11,1.525964e-16,5.386600e-21,2.844475e-12
234,58.500000,3,9.090240e-11,1.142384e-16,3.488055e-20,2.587180e-12
235,58.750000,3,9.076606e-11,1.144623e-16,8.615913e-21,2.841533e-12
236,59.000000,3,9.062928e-11,1.256579e-16,-1.318857e-20,2.841893e-12
237,59.250000,3,9.049339e-11,1.144772e-16,2.824987e-20,4.570094e-12
238,59.500000,3,9.035883e-11,1.256536e-16,5.327043e-21,1.429773e-12
239,59.750000,3,9.022383e-11,1.526562e-16,1.674875e-20,5.503181e-12
240,60.000000,3,9.009060e-11,1.526661e-16,1.350621e-20,4.674344e-12
241,60.250000,3,8.995693e-11,1.142246e-16,-1.021072e-20,3.202605e-12
242,60.500000,3,8.982370e-11,9.137807e-17,-8.629148e-21,1.721762e-12
243,60.750000,3,8.969270e-11,1.256426e-16,8.721792e-21,2.463085e-12
244,61.000000,3,8.956125e-11,1.370622e-16,-2.039497e-20,3.518769e-12
245,61.250000,3,8.943069e-11,1.527149e-16,-6.729941e-21,4.874101e-12
246,61.500000,3,8.930101e-11,1.527238e-16,-1.850238e-20,4.019118e-12
247,61.750000,3,8.917134e-11,1.527327e-16,1.336724e-21,1.927569e-12
248,62.000000,3,8.904300e-11,1.145562e-16,1.062100e-20,2.660927e-12
249,62.250000,3,8.891554e-11,1.527504e-16,-2.911014e-20,7.780165e-13
250,62.500000,3,8.878809e-11,1.527593e-16,1.279152e-20,2.914974e-12
251,62.750000,3,8.866285e-11,1.527682e-16,1.950161e-20,3.082229e-12
252,63.000000,3,8.853629e-11,1.370419e-16,1.735094e-20,2.600836e-12
253,63.250000,3,8.841017e-11,1.527860e-16,-5.293956e-22,5.244555e-12
254,63.500000,3,8.828582e-11,1.527948e-16,9.800436e-21,2.897654e-12
255,63.750000,3,8.816237e-11,1.146028e-16,1.363855e-20,2.775308e-12
256,64.000000,3,8.803847e-11,1.528126e-16,2.713814e-20,2.406492e-12
257,64.250000,3,8.791590e-11,1.528214e-16,-4.188843e-21,2.977424e-12
258,64.500000,3,8.779377e-11,1.528303e-16,-2.069937e-20,3.248068e-12
259,64.750000,3,8.767120e-11,1.146294e-16,-8.337981e-21,2.810058e-12
260,65.000000,3,8.755130e-11,1.598579e-16,1.310254e-21,1.482675e-12
261,65.250000,3,8.743051e-11,1.528569e-16,6.815968e-22,3.696626e-12
262,65.500000,3,8.731060e-11,1.528657e-16,9.893080e-21,4.881123e-12
263,65.750000,3,8.719159e-11,1.528746e-16,4.652064e-21,2.495060e-12
264,66.000000,3,8.707346e-11,1.255928e-16,1.588187e-20,4.021949e-12
265,66.250000,3,8.695533e-11,1.528923e-16,5.558654e-21,3.638811e-12
266,66.500000,3,8.683676e-11,1.529011e-16,-9.059282e-21,1.554590e-12
267,66.750000,3,8.672085e-11,1.529100e-16,-1.276505e-20,2.276790e-12
268,67.000000,3,8.660406e-11,1.146891e-16,5.346895e-21,1.377287e-12
269,67.250000,3,8.648859e-11,1.529277e-16,4.685151e-21,4.776235e-12
270,67.500000,3,8.637224e-11,1.529365e-16,5.102050e-21,3.990641e-12
271,67.750000,3,8.625678e-11,9.132760e-17,1.150774e-20,2.280176e-12
272,68.000000,3,8.614354e-11,1.529541e-16,1.403560e-20,3.656853e-12
273,68.250000,3,8.602941e-11,1.529630e-16,1.036292e-20,2.260581e-12
274,68.500000,3,8.591750e-11,1.529718e-16,3.143948e-20,2.510270e-12
275,68.750000,3,8.580425e-11,1.141503e-16,-2.104347e-21,4.474476e-12
276,69.000000,3,8.569234e-11,1.529894e-16,-8.562974e-21,4.246103e-12
277,69.250000,3,8.558088e-11,1.529982e-16,-2.926234e-20,3.747724e-12
278,69.500000,3,8.546897e-11,1.530070e-16,1.058791e-21,4.034550e-12
279,69.750000,3,8.535928e-11,1.530159e-16,1.050850e-20,3.943401e-12
280,70.000000,3,8.524825e-11,1.530247e-16,9.952637e-21,5.899670e-12
281,70.250000,3,8.513901e-11,1.530335e-16,8.966638e-21,2.250422e-12
282,70.500000,3,8.503021e-11,1.141340e-16,-1.694066e-20,3.779921e-12
283,70.750000,3,8.492140e-11,1.027185e-16,3.957232e-21,2.924272e-12
284,71.000000,3,8.481349e-11,1.530598e-16,3.441733e-20,4.281353e-12
285,71.250000,3,8.470558e-11,1.483650e-16,-3.553568e-21,3.965883e-12
286,71.500000,3,8.459855e-11,1.027121e-16,-4.810882e-21,3.182676e-12
287,71.750000,3,8.449197e-11,1.530862e-16,-1.142833e-20,3.589351e-12
288,72.000000,3,8.438539e-11,1.148212e-16,2.032879e-20,5.083101e-12
289,72.250000,3,8.428058e-11,1.531037e-16,-1.850899e-20,5.415834e-12
290,72.500000,3,8.417489e-11,1.148344e-16,-1.040262e-20,2.540024e-12
291,72.750000,3,8.407053e-11,1.027014e-16,-9.840141e-21,1.410094e-12
292,73.000000,3,8.396572e-11,1.531300e-16,7.279189e-22,4.482248e-12
293,73.250000,3,8.386269e-11,1.531388e-16,2.073907e-20,3.670619e-12
294,73.500000,3,8.375833e-11,1.141054e-16,1.866119e-20,1.333933e-12
295,73.750000,3,8.365530e-11,1.531563e-16,1.826415e-20,1.817213e-12
296,74.000000,3,8.355316e-11,1.531650e-16,8.629148e-21,3.343104e-12
297,74.250000,3,8.345102e-11,1.531738e-16,5.227781e-21,3.706202e-12
298,74.500000,3,8.334977e-11,1.483244e-16,-6.352747e-22,3.777423e-12
299,74.750000,3,8.324852e-11,1.531912e-16,-3.308722e-21,4.189982e-12
300,75.000000,3,8.314727e-11,1.149000e-16,-1.332092e-20,2.747358e-12
301,75.250000,3,8.304779e-11,1.140884e-16,1.738403e-20,2.061629e-12
302,75.500000,3,8.294787e-11,1.532174e-16,2.763445e-20,5.666079e-12
303,75.750000,3,8.284839e-11,1.140835e-16,1.248050e-20,2.740919e-12
304,76.000000,3,8.274892e-11,1.140810e-16,-1.575614e-20,1.832201e-12
305,76.250000,3,8.265033e-11,1.532435e-16,-2.990423e-20,2.620071e-12
306,76.500000,3,8.255219e-11,1.254837e-16,2.183757e-21,-1.250111e-13
307,76.750000,3,8.245449e-11,1.532610e-16,-1.673552e-20,2.006006e-12
308,77.000000,3,8.235723e-11,1.532697e-16,-3.785178e-21,3.712863e-12
309,77.250000,3,8.226131e-11,1.149588e-16,-1.295034e-20,3.250955e-12
310,77.500000,3,8.216317e-11,1.140661e-16,1.019087e-21,-1.712519e-13
311,77.750000,3,8.206724e-11,1.368763e-16,1.982586e-20,4.568512e-12
312,78.000000,3,8.197221e-11,1.533044e-16,2.355810e-21,2.775058e-12
313,78.250000,3,8.187673e-11,1.533131e-16,-1.809871e-20,2.166489e-12
314,78.500000,3,8.178302e-11,1.140561e-16,-2.170522e-20,3.733458e-12
315,78.750000,3,8.168710e-11,1.533304e-16,4.433688e-21,2.801870e-12
316,79.000000,3,8.159295e-11,1.150043e-16,-2.089789e-20,3.436640e-12
317,79.250000,3,8.149881e-11,1.533478e-16,5.929231e-21,3.744505e-12
318,79.500000,3,8.140599e-11,1.533558e-16,-2.355810e-21,2.993827e-12
319,79.750000,3,8.131318e-11,1.254477e-16,2.003101e-20,2.593925e-12
320,80.000000,3,8.121992e-11,1.150287e-16,2.079201e-20,2.342848e-12
321,80.250000,3,8.112755e-11,1.533795e-16,7.974021e-21,1.712963e-12
322,80.500000,3,8.103607e-11,1.533874e-16,-1.148127e-20,3.476108e-12
323,80.750000,3,8.094503e-11,1.368398e-16,-1.105113e-20,3.038625e-12
324,81.000000,3,8.085355e-11,1.534031e-16,-3.798413e-21,3.231471e-12
325,81.250000,3,8.076251e-11,1.534110e-16,1.621936e-20,4.163836e-12
326,81.500000,3,8.067191e-11,1.534188e-16,-2.932190e-20,2.006229e-12
327,81.750000,3,8.058132e-11,1.534267e-16,1.057468e-20,4.181322e-12
328,82.000000,3,8.049250e-11,1.534346e-16,-5.227781e-22,4.493794e-12
329,82.250000,3,8.040324e-11,1.534424e-16,3.541657e-20,2.811196e-12
330,82.500000,3,8.031398e-11,1.254167e-16,4.376778e-20,2.420286e-13
331,82.750000,3,8.022560e-11,1.150936e-16,6.756411e-21,2.907452e-12
332,83.000000,3,8.013723e-11,1.534660e-16,-1.929647e-20,4.431733e-12
333,83.250000,3,8.004974e-11,1.534739e-16,-4.559420e-21,4.666934e-12
334,83.500000,3,7.996137e-11,1.140047e-16,2.465660e-20,4.276524e-12
335,83.750000,3,7.987433e-11,1.534896e-16,1.269888e-20,2.749134e-12
