step,time_s,picard_iterations,picard_final_delta,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
89,44.500000,4,5.391243e-13,1.078997e-16,-1.680831e-21,3.539391e-13
90,45.000000,4,5.373479e-13,1.289701e-16,9.793818e-22,2.192829e-12
91,45.500000,4,5.360157e-13,1.289904e-16,2.985129e-20,1.483758e-12
92,46.000000,4,5.346834e-13,1.290107e-16,9.244571e-21,2.863154e-12
93,46.500000,4,5.333511e-13,1.290309e-16,-2.163904e-21,1.151607e-12
94,47.000000,4,5.315748e-13,1.290510e-16,1.105113e-21,-1.088990e-12
95,47.500000,4,5.302425e-13,1.290711e-16,1.240771e-20,-2.210621e-12
96,48.000000,4,5.293543e-13,1.290911e-16,-4.327809e-21,5.663803e-13
97,48.500000,4,5.275780e-13,1.721480e-16,-7.901229e-21,1.370709e-12
98,49.000000,4,5.253575e-13,1.291309e-16,-2.600656e-21,5.854150e-12
99,49.500000,4,5.249134e-13,1.291502e-16,1.375767e-20,-1.198930e-12
100,50.000000,4,5.240253e-13,1.335442e-16,-5.492479e-21,2.453704e-12
101,50.500000,4,5.222489e-13,1.291885e-16,-5.227781e-22,1.235012e-12
102,51.000000,4,5.209166e-13,1.318236e-16,7.279189e-23,-3.225448e-12
103,51.500000,4,5.191403e-13,1.292266e-16,-5.360130e-22,8.333612e-13
104,52.000000,4,5.182521e-13,8.901798e-17,-2.746240e-21,4.281159e-12
105,52.500000,4,5.169198e-13,8.901508e-17,-1.126951e-20,1.495720e-12
106,53.000000,4,5.146994e-13,9.414747e-17,2.508012e-21,5.053374e-12
107,53.500000,4,5.146994e-13,1.293023e-16,-6.531418e-21,1.262462e-12
108,54.000000,4,5.124789e-13,1.293211e-16,1.336062e-20,6.454004e-13
109,54.500000,4,5.115908e-13,1.293399e-16,-1.290402e-21,4.316880e-12
110,55.000000,4,5.102585e-13,1.293586e-16,-5.724090e-21,5.511591e-12
111,55.500000,4,5.098144e-13,1.146697e-16,6.663767e-21,8.944512e-13
112,56.000000,4,5.084821e-13,1.293959e-16,1.242094e-20,2.476769e-12
113,56.500000,4,5.075940e-13,1.294144e-16,-1.858840e-20,6.732698e-12
114,57.000000,4,5.058176e-13,1.294328e-16,1.788695e-20,3.002876e-13
115,57.500000,4,5.058176e-13,1.294508e-16,3.752091e-21,8.306966e-13
116,58.000000,4,5.053735e-13,1.294687e-16,-1.674214e-21,6.604439e-13
117,58.500000,4,5.035972e-13,1.294866e-16,2.433896e-20,1.831396e-12
118,59.000000,4,5.009326e-13,1.726725e-16,-9.886463e-21,-3.741757e-12
119,59.500000,4,5.009326e-13,1.676801e-16,-5.148372e-21,-5.872053e-12
120,60.000000,4,5.000445e-13,1.727199e-16,3.771944e-22,-4.414219e-12
121,60.500000,4,4.991563e-13,1.295577e-16,1.485616e-20,-7.354950e-13
122,61.000000,4,4.978240e-13,1.009396e-16,-2.395515e-21,5.350692e-12
123,61.500000,4,4.969358e-13,1.295930e-16,1.720536e-21,-1.460942e-12
124,62.000000,4,4.951595e-13,1.296106e-16,2.595362e-20,3.862743e-12
125,62.500000,4,4.951595e-13,1.296282e-16,-9.489416e-21,1.174782e-12
126,63.000000,4,4.938272e-13,1.728610e-16,-1.439956e-20,3.582967e-13
127,63.500000,4,4.924949e-13,1.296632e-16,-4.599124e-21,9.261758e-13
128,64.000000,4,4.911627e-13,1.296807e-16,8.086518e-21,5.264955e-13
129,64.500000,4,4.907186e-13,1.296981e-16,-1.093864e-20,1.468770e-12
130,65.000000,4,4.898304e-13,1.297155e-16,7.854907e-21,4.844763e-12
131,65.500000,4,4.884981e-13,1.297327e-16,6.392452e-21,6.928347e-13
132,66.000000,4,4.871659e-13,1.368153e-16,-4.056494e-21,1.479372e-12
133,66.500000,4,4.867218e-13,1.297663e-16,8.251954e-21,-7.610024e-13
134,67.000000,4,4.853895e-13,1.297831e-16,5.777029e-21,1.905032e-12
135,67.500000,4,4.845013e-13,1.297999e-16,1.905824e-21,4.651834e-14
136,68.000000,4,4.840572e-13,1.298166e-16,8.199014e-21,3.005651e-12
137,68.500000,4,4.827250e-13,1.025911e-16,1.795975e-20,-1.813161e-12
138,69.000000,4,4.818368e-13,1.298500e-16,-2.400809e-20,1.194489e-12
139,69.500000,4,4.805045e-13,1.298666e-16,7.868142e-21,1.837863e-12
140,70.000000,4,4.805045e-13,1.298832e-16,-1.432677e-20,5.815848e-12
141,70.500000,4,4.791723e-13,1.298998e-16,1.120995e-20,1.452338e-12
142,71.000000,4,4.782841e-13,1.299163e-16,-1.572305e-20,1.818878e-12
143,71.500000,4,4.778400e-13,1.076941e-16,-5.300573e-21,3.798628e-12
144,72.000000,4,4.769518e-13,1.299493e-16,-3.507246e-22,-6.439294e-13
145,72.500000,4,4.756195e-13,9.913862e-17,-1.138201e-21,2.808032e-12
146,73.000000,4,4.751755e-13,1.299821e-16,-9.396772e-21,1.193212e-12
147,73.500000,4,4.751755e-13,1.179308e-16,5.532184e-21,5.516143e-13
148,74.000000,4,4.733991e-13,1.300149e-16,1.122319e-20,5.251688e-12
149,74.500000,4,4.720668e-13,1.300311e-16,-6.696854e-21,4.396483e-14
150,75.000000,4,4.729550e-13,1.300470e-16,-2.766092e-20,5.597411e-12
151,75.500000,4,4.716227e-13,1.300629e-16,2.243314e-21,4.857559e-12
152,76.000000,4,4.698464e-13,1.300787e-16,7.616679e-21,-2.323974e-12
153,76.500000,4,4.689582e-13,1.300946e-16,1.965381e-21,-3.343270e-12
154,77.000000,4,4.689582e-13,1.301103e-16,-1.120995e-20,-1.941669e-12
155,77.500000,4,4.680700e-13,1.301261e-16,5.578506e-21,1.447065e-12
156,78.000000,4,4.676259e-13,1.195934e-16,3.725621e-21,-6.594170e-13
157,78.500000,4,4.658496e-13,1.301575e-16,1.946191e-20,3.377298e-12
158,79.000000,4,4.654055e-13,1.301732e-16,-2.190374e-21,3.402612e-12
159,79.500000,4,4.649614e-13,1.301889e-16,1.275843e-20,-4.201084e-13
160,80.000000,4,4.649614e-13,1.302045e-16,3.176374e-22,-5.944134e-13
161,80.500000,4,4.636291e-13,1.302201e-16,-1.345327e-20,-2.921274e-12
162,81.000000,4,4.636291e-13,1.302357e-16,3.427836e-21,4.979017e-12
163,81.500000,4,4.622969e-13,1.302512e-16,7.014492e-22,-2.766121e-13
164,82.000000,4,4.609646e-13,8.684448e-17,-6.213781e-21,3.233025e-12
165,82.500000,4,4.600764e-13,1.302822e-16,-3.149904e-21,2.614575e-12
166,83.000000,4,4.591882e-13,1.085814e-16,-1.826415e-21,1.687372e-12
167,83.500000,4,4.583001e-13,1.303131e-16,2.845501e-21,3.820833e-12
168,84.000000,4,4.583001e-13,1.303285e-16,1.809209e-20,1.124656e-12
169,84.500000,4,4.565237e-13,1.303438e-16,7.596827e-21,-4.567458e-13
170,85.000000,4,4.569678e-13,1.303588e-16,1.248050e-20,4.821699e-13
171,85.500000,4,4.560796e-13,1.303738e-16,5.691003e-22,-2.611245e-12
172,86.000000,4,4.556355e-13,1.303888e-16,2.035526e-20,2.485345e-12
173,86.500000,4,4.543033e-13,1.263295e-16,1.819797e-20,5.904055e-12
174,87.000000,4,4.534151e-13,1.304186e-16,1.852885e-22,-8.628653e-13
175,87.500000,4,4.534151e-13,1.304335e-16,-1.495543e-20,-1.334433e-12
176,88.000000,4,4.529710e-13,1.304484e-16,4.618977e-21,3.641032e-12
177,88.500000,4,4.520828e-13,1.304633e-16,1.506130e-20,2.473466e-12
178,89.000000,4,4.520828e-13,1.304781e-16,-8.165927e-21,1.397826e-12
179,89.500000,4,4.507505e-13,1.304929e-16,1.300990e-20,-4.082179e-12
180,90.000000,4,4.494183e-13,1.305077e-16,-3.103582e-21,3.857470e-13
181,90.500000,4,4.498624e-13,1.305225e-16,-4.969701e-21,2.407963e-12
182,91.000000,4,4.494183e-13,1.305373e-16,-4.724856e-21,-3.212153e-12
183,91.500000,4,4.476419e-13,1.305520e-16,6.604210e-21,2.205347e-12
184,92.000000,4,4.476419e-13,1.305667e-16,4.440306e-21,3.101575e-12
185,92.500000,4,4.471978e-13,1.305814e-16,-3.149904e-21,1.819378e-12
186,93.000000,4,4.463097e-13,1.305960e-16,7.213015e-21,6.014966e-12
187,93.500000,4,4.458656e-13,1.306107e-16,1.473043e-20,1.055378e-12
188,94.000000,4,4.449774e-13,1.306253e-16,-9.509268e-21,-3.422596e-12
189,94.500000,4,4.440892e-13,1.306399e-16,9.310745e-21,1.192380e-12
190,95.000000,4,4.436451e-13,1.306543e-16,-7.550505e-21,1.270872e-12
191,95.500000,4,4.427569e-13,1.306686e-16,-2.243314e-21,1.195155e-12
192,96.000000,4,4.432010e-13,1.306828e-16,-1.667596e-21,6.190104e-12
193,96.500000,4,4.423129e-13,8.713133e-17,-3.646212e-21,5.904222e-12
194,97.000000,4,4.418688e-13,1.307112e-16,-1.173935e-20,-1.008083e-13
195,97.500000,4,4.414247e-13,1.307253e-16,2.409412e-20,-7.549517e-13
196,98.000000,4,4.405365e-13,1.307395e-16,1.016440e-20,-3.037903e-12
197,98.500000,4,4.396483e-13,1.089614e-16,1.574952e-21,-1.181499e-12
198,99.000000,4,4.383161e-13,1.364062e-16,-2.098392e-20,6.552425e-12
199,99.500000,4,4.392042e-13,1.307818e-16,-1.050850e-20,-2.592648e-12
200,100.000000,4,4.378720e-13,1.307959e-16,5.035876e-21,1.799672e-12
201,100.500000,4,4.378720e-13,1.308100e-16,4.135903e-21,1.514511e-12
202,101.000000,4,4.369838e-13,1.308240e-16,-1.542526e-20,1.305511e-12
203,101.500000,4,4.374279e-13,1.308380e-16,1.918397e-20,-7.511769e-13
204,102.000000,4,4.356515e-13,1.308520e-16,4.982936e-21,3.505474e-12
205,102.500000,4,4.352074e-13,1.308660e-16,1.035630e-20,1.399436e-12
206,103.000000,4,4.338752e-13,8.725331e-17,1.422751e-20,2.542133e-12
207,103.500000,4,4.343192e-13,1.380479e-16,-5.260869e-21,4.254930e-13
208,104.000000,4,4.338752e-13,1.309078e-16,-2.088466e-20,6.477041e-13
209,104.500000,4,4.329870e-13,1.309217e-16,4.618977e-21,2.369716e-12
210,105.000000,4,4.325429e-13,1.309356e-16,7.729176e-21,2.771283e-12
211,105.500000,4,4.325429e-13,1.309495e-16,-1.317533e-20,5.223988e-12
212,106.000000,4,4.312106e-13,1.550505e-16,-1.021072e-20,3.240186e-12
213,106.500000,4,4.316547e-13,1.309769e-16,-4.301339e-21,-1.447176e-12
214,107.000000,4,4.307665e-13,1.309904e-16,4.797648e-21,5.037304e-12
215,107.500000,4,4.303224e-13,1.310039e-16,1.025704e-20,2.149947e-13
216,108.000000,4,4.285461e-13,1.310174e-16,1.229521e-20,-2.055578e-13
217,108.500000,4,4.289902e-13,1.310309e-16,-5.161607e-21,5.469736e-12
218,109.000000,4,4.281020e-13,1.311552e-16,-7.007874e-21,5.450362e-12
219,109.500000,4,4.276579e-13,1.747438e-16,9.972489e-21,2.552070e-12
220,110.000000,4,4.272138e-13,9.196918e-17,5.102050e-21,7.160383e-13
221,110.500000,4,4.267697e-13,1.310848e-16,1.514733e-20,-1.149358e-12
222,111.000000,4,4.267697e-13,1.310982e-16,-1.359885e-20,-4.002965e-12
223,111.500000,4,4.258816e-13,1.311116e-16,1.136215e-20,1.058764e-12
224,112.000000,4,4.249934e-13,1.328159e-16,-1.480984e-20,1.046496e-12
225,112.500000,4,4.254375e-13,1.311383e-16,1.293710e-20,2.330913e-13
226,113.000000,4,4.249934e-13,1.311517e-16,1.060776e-20,3.565814e-12
227,113.500000,4,4.245493e-13,1.327945e-16,-4.929996e-21,-2.226941e-12
228,114.000000,4,4.236611e-13,1.311783e-16,-2.951380e-21,-3.194389e-12
229,114.500000,4,4.236611e-13,1.311916e-16,5.194694e-21,4.891643e-12
230,115.000000,4,4.227729e-13,1.312049e-16,6.425539e-21,9.167112e-13
231,115.500000,4,4.227729e-13,1.021274e-16,1.323489e-23,2.090939e-12
232,116.000000,4,4.214407e-13,1.312314e-16,-2.183757e-22,-6.069034e-13
233,116.500000,4,4.214407e-13,1.312446e-16,-2.038835e-20,6.021239e-12
234,117.000000,4,4.205525e-13,1.312579e-16,5.128520e-21,5.616618e-13
235,117.500000,4,4.205525e-13,1.312711e-16,1.508777e-21,-1.109557e-12
236,118.000000,4,4.201084e-13,1.312842e-16,1.635832e-20,8.084644e-13
237,118.500000,4,4.192202e-13,1.312971e-16,-7.265955e-21,1.047218e-12
238,119.000000,4,4.183320e-13,1.313100e-16,1.210992e-20,3.011258e-12
239,119.500000,4,4.178879e-13,1.313229e-16,9.714409e-21,-1.727951e-12
240,120.000000,4,4.174439e-13,1.313358e-16,1.999792e-20,-1.672606e-12
241,120.500000,4,4.174439e-13,1.313487e-16,8.516652e-21,1.820710e-12
242,121.000000,4,4.169998e-13,1.313615e-16,1.475690e-21,2.131628e-14
243,121.500000,4,4.165557e-13,1.530901e-16,-3.182991e-21,3.866407e-12
244,122.000000,4,4.161116e-13,1.313872e-16,1.371135e-20,-2.959855e-12
245,122.500000,4,4.165557e-13,1.314000e-16,-6.127754e-21,1.449729e-12
246,123.000000,4,4.161116e-13,1.314128e-16,8.132840e-21,-1.337819e-13
247,123.500000,4,4.147793e-13,1.314256e-16,-6.418922e-22,-1.998013e-12
248,124.000000,4,4.138911e-13,1.314384e-16,-4.367514e-21,-1.934841e-12
249,124.500000,4,4.143352e-13,1.314511e-16,-6.054962e-21,-2.516043e-12
250,125.000000,4,4.138911e-13,1.314639e-16,1.735094e-20,-6.687428e-13
251,125.500000,4,4.130030e-13,1.314766e-16,1.138201e-21,-5.984102e-13
252,126.000000,4,4.125589e-13,1.314893e-16,-1.319519e-20,-8.362755e-13
253,126.500000,4,4.121148e-13,8.766802e-17,5.558654e-22,8.964496e-13
254,127.000000,4,4.121148e-13,1.315147e-16,-3.573420e-21,2.013278e-12
255,127.500000,4,4.116707e-13,1.376929e-16,9.727644e-21,3.969602e-13
256,128.000000,4,4.121148e-13,1.053890e-16,-7.914464e-21,1.538325e-12
257,128.500000,4,4.107825e-13,1.315527e-16,3.725621e-21,5.654921e-13
258,129.000000,4,4.103384e-13,1.315654e-16,-8.933551e-22,-1.811329e-13
259,129.500000,4,4.098943e-13,1.315780e-16,-9.509268e-21,2.201961e-12
260,130.000000,4,4.098943e-13,1.315906e-16,-2.203609e-21,3.941070e-12
261,130.500000,4,4.094503e-13,9.176615e-17,-1.073350e-20,1.699196e-12
262,131.000000,4,4.090062e-13,1.316155e-16,1.046880e-20,-9.960921e-13
263,131.500000,4,4.081180e-13,1.316278e-16,9.271040e-21,1.131317e-13
264,132.000000,4,4.081180e-13,1.316402e-16,-4.877057e-21,5.145995e-12
265,132.500000,4,4.072298e-13,1.316525e-16,3.427836e-21,6.277201e-13
266,133.000000,4,4.072298e-13,1.316648e-16,1.306945e-20,4.132805e-12
267,133.500000,4,4.067857e-13,1.316771e-16,1.548482e-21,1.929568e-13
268,134.000000,4,4.067857e-13,1.316894e-16,1.507454e-20,2.235212e-12
269,134.500000,4,4.063416e-13,1.317017e-16,-3.032775e-20,6.264989e-13
270,135.000000,4,4.054534e-13,1.756186e-16,7.676236e-22,-2.390532e-12
271,135.500000,4,4.050094e-13,1.317262e-16,3.666064e-21,8.715251e-14
272,136.000000,4,4.058975e-13,1.317384e-16,4.903527e-21,2.356337e-12
273,136.500000,4,4.041212e-13,1.317507e-16,-4.427071e-21,2.605249e-12
274,137.000000,4,4.041212e-13,1.317629e-16,-4.566037e-22,6.151746e-13
275,137.500000,4,4.036771e-13,1.317751e-16,1.654361e-21,1.074696e-13
276,138.000000,4,4.032330e-13,1.317873e-16,1.356576e-21,1.741385e-12
277,138.500000,4,4.032330e-13,1.757326e-16,1.019087e-20,3.155254e-12
278,139.000000,4,4.027889e-13,1.154535e-16,-1.288417e-20,1.070144e-12
279,139.500000,4,4.023448e-13,1.318238e-16,9.390154e-21,-2.436273e-12
280,140.000000,4,4.019007e-13,1.443016e-16,-9.449711e-21,-1.231126e-12
281,140.500000,4,4.014566e-13,1.103424e-16,-7.093901e-21,2.744582e-12
282,141.000000,4,4.014566e-13,1.318602e-16,-1.395619e-20,8.810730e-13
283,141.500000,4,4.014566e-13,1.318723e-16,-4.281487e-21,5.074829e-13
284,142.000000,4,4.005685e-13,1.758458e-16,1.640465e-20,-4.864220e-12
285,142.500000,4,3.996803e-13,1.318965e-16,-9.462946e-21,3.795630e-12
286,143.000000,4,4.001244e-13,1.319085e-16,-4.202078e-21,-1.702305e-12
287,143.500000,4,3.996803e-13,1.319206e-16,-1.069379e-20,3.778866e-12
288,144.000000,4,3.987921e-13,1.319325e-16,1.141509e-20,3.158585e-12
289,144.500000,4,3.987921e-13,1.319444e-16,-7.398303e-21,3.756995e-12
290,145.000000,4,3.983480e-13,1.319562e-16,-9.873228e-21,2.734257e-12
291,145.500000,4,3.992362e-13,1.319680e-16,7.696088e-21,1.846301e-13
292,146.000000,4,3.979039e-13,1.319798e-16,1.991851e-20,3.599787e-12
293,146.500000,4,3.979039e-13,1.319916e-16,4.585889e-21,-3.630429e-14
294,147.000000,4,3.970158e-13,1.357121e-16,9.072517e-21,-7.801537e-13
295,147.500000,4,3.961276e-13,1.320152e-16,1.027689e-20,1.971645e-12
296,148.000000,4,3.965717e-13,1.320269e-16,-1.148788e-20,-8.600898e-13
297,148.500000,4,3.961276e-13,1.320387e-16,-4.857205e-21,9.032775e-13
298,149.000000,4,3.956835e-13,1.320504e-16,1.391649e-20,1.865397e-12
299,149.500000,4,3.956835e-13,1.119325e-16,-3.507246e-22,1.001976e-12
300,150.000000,4,3.956835e-13,1.320739e-16,-8.040196e-21,1.815881e-12
301,150.500000,4,3.943512e-13,1.320856e-16,-2.386251e-20,-1.686429e-12
302,151.000000,4,3.947953e-13,1.320973e-16,-7.868142e-21,3.739342e-12
303,151.500000,4,3.943512e-13,1.321090e-16,-2.666830e-21,-2.871592e-12
304,152.000000,4,3.939071e-13,1.321207e-16,1.447235e-20,1.640355e-12
305,152.500000,4,3.939071e-13,1.321323e-16,-3.441071e-22,-1.745715e-12
306,153.000000,4,3.939071e-13,1.321440e-16,2.183757e-22,-5.420331e-12
307,153.500000,4,3.934630e-13,1.762075e-16,-4.724856e-21,3.990142e-13
308,154.000000,4,3.925749e-13,1.321673e-16,-1.647744e-21,1.247891e-12
309,154.500000,4,3.925749e-13,1.321789e-16,-1.621936e-20,2.990941e-13
310,155.000000,4,3.921308e-13,1.321905e-16,-3.368279e-21,2.854383e-13
311,155.500000,4,3.921308e-13,1.322021e-16,-1.210331e-20,1.962874e-12
312,156.000000,4,3.907985e-13,1.322137e-16,5.022641e-21,3.506306e-12
313,156.500000,4,3.907985e-13,1.322253e-16,3.242548e-22,4.329648e-12
314,157.000000,4,3.907985e-13,1.322369e-16,-3.441071e-22,5.206280e-12
315,157.500000,4,3.903544e-13,1.322485e-16,-1.058791e-22,2.547962e-13
316,158.000000,4,3.894662e-13,1.322600e-16,-2.514629e-21,7.260859e-14
317,158.500000,4,3.899103e-13,1.322713e-16,1.394957e-20,1.088019e-12
318,159.000000,4,3.903544e-13,1.322827e-16,-8.576209e-21,-2.216005e-12
319,159.500000,4,3.894662e-13,1.763920e-16,-2.289636e-21,1.661893e-12
320,160.000000,4,3.885781e-13,1.764071e-16,-2.335958e-21,3.318124e-12
321,160.500000,4,3.881340e-13,1.372089e-16,1.122980e-20,3.018585e-12
322,161.000000,4,3.881340e-13,1.323280e-16,4.850587e-21,1.317835e-12
323,161.500000,4,3.881340e-13,1.609065e-16,-9.522503e-21,1.329159e-12
324,162.000000,4,3.881340e-13,1.323506e-16,8.377685e-21,1.701639e-12
325,162.500000,4,3.876899e-13,1.323619e-16,3.421219e-21,1.097122e-12
326,163.000000,4,3.876899e-13,1.323732e-16,-3.771944e-21,-8.402168e-13
327,163.500000,4,3.868017e-13,1.323844e-16,-3.996937e-21,-5.876188e-12
328,164.000000,4,3.863576e-13,1.323957e-16,-8.999725e-22,-3.589351e-13
329,164.500000,4,3.863576e-13,1.324070e-16,-1.389002e-20,-2.209233e-12
330,165.000000,4,3.863576e-13,1.324182e-16,1.940235e-20,7.326362e-13
331,165.500000,4,3.859135e-13,1.324294e-16,1.893251e-20,-4.075296e-12
332,166.000000,4,3.863576e-13,1.324407e-16,2.495438e-20,1.815770e-12
