step,time_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
24,24.000000,3,8.064305e-11,1.466542e-09,3.390022e-16,-3.040054e-20,1.266356e-10
25,25.000000,3,8.165202e-11,1.382431e-09,3.390248e-16,4.605742e-20,2.221849e-11
26,26.000000,3,8.500933e-11,1.369027e-09,2.986427e-16,-4.123330e-20,-4.005225e-11
27,27.000000,3,8.374812e-11,1.294112e-09,2.988762e-16,3.467541e-20,-2.697920e-11
28,28.000000,3,8.564172e-11,1.279048e-09,3.391854e-16,2.136111e-20,-2.725704e-11
29,29.000000,3,8.723688e-11,1.211772e-09,2.993312e-16,-5.262854e-20,-7.528776e-11
30,30.000000,3,8.842349e-11,1.195547e-09,3.744250e-16,7.502197e-20,6.411435e-11
31,31.000000,3,8.818901e-11,1.134680e-09,2.997693e-16,-2.754842e-20,-1.484425e-11
32,32.000000,3,8.932588e-11,1.117630e-09,3.394106e-16,2.104347e-21,-3.986053e-11
33,33.000000,3,8.986234e-11,1.062192e-09,3.001944e-16,-3.110199e-20,-8.326950e-11
34,34.000000,3,9.092460e-11,1.044595e-09,3.004009e-16,-6.381202e-20,-1.833608e-11
35,35.000000,3,9.142198e-11,9.938104e-10,3.757431e-16,3.289532e-20,1.114781e-10
36,36.000000,3,9.175594e-11,9.758510e-10,3.008065e-16,-5.531522e-20,-7.093642e-11
37,37.000000,3,9.219292e-11,9.290728e-10,3.396012e-16,-1.599436e-19,-1.016710e-10
38,38.000000,3,9.359979e-11,9.109278e-10,3.011996e-16,-8.733704e-20,-7.622458e-12
39,39.000000,3,9.473311e-11,8.676375e-10,3.013930e-16,1.271542e-19,8.730239e-12
40,40.000000,3,9.504930e-11,8.494090e-10,3.015827e-16,-4.665299e-21,-4.384040e-11
41,41.000000,3,9.386980e-11,8.091705e-10,3.017704e-16,-7.428744e-20,-6.597711e-11
42,42.000000,3,9.593037e-11,7.909327e-10,3.019562e-16,-8.392244e-20,-1.666173e-10
43,43.000000,3,9.536194e-11,7.533787e-10,3.021387e-16,-2.410073e-20,-1.752543e-12
44,44.000000,3,9.736212e-11,7.352208e-10,3.398953e-16,4.368175e-20,-4.822406e-11
45,45.000000,3,9.721646e-11,7.000773e-10,3.399304e-16,-1.086121e-19,7.827350e-13
46,46.000000,3,9.629275e-11,6.820229e-10,3.399647e-16,-1.844282e-20,-8.145873e-12
47,47.000000,3,9.678303e-11,6.489755e-10,3.028499e-16,6.683619e-20,4.536996e-11
48,48.000000,3,9.836398e-11,6.310859e-10,3.030221e-16,-1.328981e-19,1.650508e-10
49,49.000000,3,9.700329e-11,5.999561e-10,3.031932e-16,4.797648e-20,2.688147e-11
50,50.000000,3,9.722356e-11,5.822698e-10,3.400716e-16,1.307806e-19,-1.894063e-11
51,51.000000,3,9.702816e-11,5.528200e-10,3.035290e-16,-7.960786e-21,-4.848083e-11
52,52.000000,3,9.827161e-11,5.353509e-10,3.036943e-16,2.316106e-21,1.358763e-10
53,53.000000,3,9.735501e-11,5.074416e-10,3.038579e-16,-1.052835e-20,5.812156e-12
54,54.000000,3,9.690382e-11,4.902110e-10,3.402166e-16,1.124105e-19,-3.829465e-11
55,55.000000,3,9.742607e-11,4.636798e-10,3.402231e-16,7.782777e-20,-4.146136e-11
56,56.000000,3,9.871925e-11,4.466982e-10,3.402737e-16,-3.083729e-20,1.489724e-10
57,57.000000,3,9.750778e-11,4.214189e-10,3.044907e-16,2.750210e-20,1.149778e-10
58,58.000000,3,9.715251e-11,4.047100e-10,3.046527e-16,-7.026403e-20,-8.274881e-11
59,59.000000,3,9.769252e-11,3.805760e-10,3.048066e-16,-1.121922e-19,-8.730161e-11
60,60.000000,3,9.574208e-11,3.641065e-10,3.049601e-16,-1.366436e-19,-2.655653e-11
61,61.000000,3,9.727685e-11,3.280558e-10,3.051112e-16,-5.578506e-21,-1.219108e-12
62,62.000000,3,9.622170e-11,2.940928e-10,3.052619e-16,7.193163e-20,1.527378e-11
63,63.000000,3,9.525891e-11,2.612421e-10,3.054101e-16,-2.421985e-21,1.580620e-10
64,64.000000,3,9.445955e-11,2.353482e-10,3.404784e-16,7.282498e-20,1.041423e-10
65,65.000000,3,9.298873e-11,2.057994e-10,3.057034e-16,1.307475e-19,3.270434e-11
66,66.000000,3,9.376322e-11,1.880993e-10,3.405230e-16,-2.601318e-20,2.768374e-11
67,67.000000,3,9.297096e-11,1.881464e-10,3.405445e-16,-7.284483e-20,-3.003475e-11
68,68.000000,3,9.169199e-11,1.880975e-10,3.826672e-16,-2.275078e-20,-7.653039e-11
69,69.000000,3,9.096013e-11,1.893730e-10,3.062743e-16,1.071364e-20,1.464475e-10
70,70.000000,3,8.968826e-11,1.894400e-10,3.406056e-16,5.998052e-20,-6.868744e-11
71,71.000000,3,8.906653e-11,1.906160e-10,3.065523e-16,-1.795313e-20,1.238409e-11
72,72.000000,3,8.855494e-11,1.907878e-10,3.406439e-16,-1.986557e-20,1.301591e-10
73,73.000000,3,8.789058e-11,1.918963e-10,3.068257e-16,-1.334739e-20,8.035406e-12
74,74.000000,3,8.763124e-11,1.921405e-10,3.069605e-16,-4.853234e-20,7.526568e-11
75,75.000000,3,8.607515e-11,1.957847e-10,3.406977e-16,-3.981055e-20,-1.014039e-11
76,76.000000,3,8.474998e-11,1.982627e-10,3.072271e-16,6.968169e-21,5.298650e-11
77,77.000000,3,8.337153e-11,2.021157e-10,3.073593e-16,-1.557151e-19,1.299516e-13
78,78.000000,3,8.227374e-11,2.045319e-10,3.074896e-16,-2.836237e-20,-4.602557e-11
79,79.000000,3,8.247270e-11,2.082889e-10,3.407632e-16,-9.840141e-21,1.788353e-11
80,80.000000,3,8.060397e-11,2.119869e-10,3.077481e-16,1.177177e-19,3.102429e-11
81,81.000000,3,7.887735e-11,2.169331e-10,3.078757e-16,1.731653e-19,-1.100980e-11
82,82.000000,3,7.788969e-11,2.249103e-10,3.080013e-16,2.297577e-20,4.562345e-11
83,83.000000,3,7.734258e-11,2.298388e-10,3.081282e-16,1.484293e-20,3.481498e-11
84,84.000000,3,7.569767e-11,2.375127e-10,3.082534e-16,-1.125958e-19,-7.685280e-11
85,85.000000,3,7.232259e-11,2.441607e-10,3.083771e-16,3.778561e-21,-1.406736e-11
86,86.000000,3,7.247536e-11,2.562062e-10,3.085002e-16,2.422647e-20,-7.469736e-11
87,87.000000,3,7.258905e-11,2.660685e-10,3.408568e-16,-1.202390e-20,-4.699274e-11
88,88.000000,3,6.927792e-11,2.778009e-10,3.408869e-16,-5.022641e-21,-1.927908e-11
89,89.000000,3,6.951950e-11,2.913412e-10,3.088645e-16,1.003006e-19,-7.559914e-11
90,90.000000,3,6.774670e-11,3.077876e-10,3.089837e-16,1.071563e-19,5.854528e-11
91,91.000000,3,6.508927e-11,3.254255e-10,3.863782e-16,-3.984364e-20,6.794787e-11
92,92.000000,3,6.441070e-11,3.415344e-10,3.092207e-16,-1.054490e-19,8.996137e-13
93,93.000000,3,6.331291e-11,3.587353e-10,3.409426e-16,-8.276438e-20,2.571748e-11
94,94.000000,3,6.019363e-11,3.745178e-10,3.409353e-16,3.348427e-20,1.255241e-10
95,95.000000,3,5.919887e-11,3.912906e-10,3.409453e-16,-9.621765e-21,-2.440248e-11
96,96.000000,3,5.782042e-11,4.067777e-10,3.096844e-16,1.345657e-19,-1.259859e-11
97,97.000000,3,5.772449e-11,4.231491e-10,3.097992e-16,-2.395515e-21,-2.334161e-11
98,98.000000,3,5.495338e-11,4.383409e-10,3.409898e-16,-6.305763e-20,-2.612505e-11
99,99.000000,3,5.258727e-11,4.543450e-10,3.100250e-16,5.808131e-20,4.944783e-11
100,100.000000,3,5.174172e-11,4.692668e-10,3.101370e-16,3.566803e-20,-1.047029e-10
101,101.000000,3,4.911982e-11,4.849006e-10,3.410143e-16,6.035110e-21,-1.376150e-10
102,102.000000,3,4.775202e-11,4.995631e-10,3.410218e-16,-1.899207e-20,1.119180e-10
103,103.000000,3,4.546052e-11,5.148539e-10,3.104685e-16,9.035459e-20,2.794265e-12
104,104.000000,3,4.417799e-11,5.292535e-10,3.410194e-16,-1.022925e-19,-3.464129e-11
105,105.000000,3,4.274980e-11,5.442313e-10,3.410426e-16,-7.874759e-22,1.006963e-10
106,106.000000,3,4.042988e-11,5.583849e-10,3.410490e-16,4.248400e-21,9.418688e-12
107,107.000000,3,3.810641e-11,5.730461e-10,3.109010e-16,6.015257e-21,-1.871736e-11
108,108.000000,3,3.614176e-11,5.869620e-10,3.110077e-16,-1.246131e-19,-9.947465e-11
109,109.000000,3,3.543477e-11,6.013314e-10,3.111132e-16,-5.040508e-20,-1.597957e-10
110,110.000000,3,3.318235e-11,6.150072e-10,3.410554e-16,-2.460366e-20,-3.035616e-11
111,111.000000,3,3.064926e-11,6.290990e-10,3.891538e-16,1.095187e-20,-3.663031e-11
112,112.000000,3,2.862777e-11,6.425647e-10,3.410810e-16,1.014653e-19,-7.077267e-11
113,113.000000,3,2.642864e-11,6.563861e-10,3.115282e-16,-1.255793e-19,7.242329e-11
114,114.000000,3,2.454570e-11,6.696337e-10,3.116329e-16,-1.201728e-20,-6.143458e-11
115,115.000000,3,2.214406e-11,6.831837e-10,3.410777e-16,3.689887e-20,4.075357e-11
116,116.000000,3,2.156852e-11,6.962209e-10,3.118365e-16,-1.598841e-19,-1.245659e-11
117,117.000000,3,1.793765e-11,7.095369e-10,3.899185e-16,-7.934316e-21,2.673262e-11
118,118.000000,3,1.727329e-11,7.223719e-10,3.120375e-16,3.882455e-20,3.727885e-11
119,119.000000,3,1.366018e-11,7.354495e-10,3.410906e-16,2.828958e-20,6.187906e-11
120,120.000000,3,1.276845e-11,7.480900e-10,3.122337e-16,2.555657e-20,-4.555467e-11
121,121.000000,3,1.166711e-11,7.447984e-10,3.411113e-16,2.664845e-20,6.372691e-11
122,122.000000,3,1.417533e-11,7.354211e-10,3.124304e-16,-5.241016e-21,-9.025203e-11
123,123.000000,3,1.405809e-11,7.351608e-10,3.411173e-16,1.682154e-20,9.519441e-11
124,124.000000,3,1.315925e-11,7.354903e-10,3.907846e-16,-2.267798e-20,-1.919764e-11
125,125.000000,3,1.384137e-11,7.380043e-10,3.127246e-16,-1.369811e-19,-4.472223e-11
126,126.000000,3,1.470468e-11,7.407137e-10,3.411260e-16,-5.621519e-20,7.573397e-11
127,127.000000,3,1.144684e-11,7.445244e-10,3.411288e-16,-1.414545e-19,2.742240e-11
128,128.000000,3,1.125144e-11,7.483743e-10,3.130120e-16,-2.476910e-20,-1.934076e-10
129,129.000000,3,1.000799e-11,7.529417e-10,3.131039e-16,1.773078e-19,3.917944e-11
130,130.000000,3,9.336532e-12,7.574616e-10,3.915019e-16,8.369083e-20,-1.730993e-11
131,131.000000,3,9.059420e-12,7.625021e-10,3.916157e-16,2.372685e-19,9.441636e-11
132,132.000000,3,8.995471e-12,7.674701e-10,3.411411e-16,-2.603965e-20,-4.549161e-11
133,133.000000,3,8.594014e-12,7.728120e-10,3.411432e-16,2.095745e-20,4.560230e-11
134,134.000000,3,7.627676e-12,7.780838e-10,3.135760e-16,-1.122054e-19,-1.631495e-11
135,135.000000,3,8.601120e-12,7.836656e-10,3.136688e-16,6.613474e-20,-1.111595e-10
136,136.000000,3,6.693313e-12,7.891461e-10,3.137607e-16,-8.238057e-20,-3.641742e-11
137,137.000000,3,7.585044e-12,7.948802e-10,3.411504e-16,-3.061892e-20,1.826531e-10
138,138.000000,3,8.096634e-12,8.005188e-10,3.139443e-16,-7.729176e-20,-5.827261e-11
139,139.000000,3,7.499779e-12,8.063767e-10,3.140314e-16,1.011807e-20,-7.537149e-11
140,140.000000,3,8.260059e-12,8.121166e-10,3.926524e-16,7.550505e-21,-5.835432e-11
141,141.000000,3,7.357670e-12,8.180470e-10,3.142160e-16,-1.739131e-19,-4.826672e-11
142,142.000000,3,7.329248e-12,8.238645e-10,3.143057e-16,-1.156729e-20,9.056711e-11
143,143.000000,3,7.382539e-12,8.298531e-10,3.411572e-16,-1.660317e-19,-1.657663e-11
144,144.000000,3,7.979395e-12,8.357395e-10,3.411579e-16,-2.142067e-20,6.626588e-12
145,145.000000,3,9.116263e-12,8.417520e-10,3.145731e-16,-8.529886e-20,-1.321026e-10
146,146.000000,3,1.027800e-11,8.476699e-10,3.146612e-16,2.812414e-20,1.936067e-10
147,147.000000,3,1.219291e-11,8.537073e-10,3.147493e-16,-3.700475e-20,-5.981227e-11
148,148.000000,3,1.267253e-11,8.596541e-10,3.148371e-16,-2.185080e-20,2.576606e-11
149,149.000000,3,1.563549e-11,8.656889e-10,3.149241e-16,4.742061e-20,4.701051e-11
150,150.000000,3,1.437073e-11,8.716525e-10,3.411454e-16,-4.505818e-20,2.616041e-11
151,151.000000,3,1.748646e-11,8.776881e-10,3.150976e-16,-3.044025e-21,-3.507761e-11
152,152.000000,3,1.931255e-11,8.836571e-10,3.151795e-16,9.930800e-20,4.592793e-11
153,153.000000,3,2.075140e-11,8.896897e-10,3.411580e-16,3.621066e-20,2.455103e-11
154,154.000000,3,2.004086e-11,8.956311e-10,3.153548e-16,1.359819e-19,1.046123e-10
155,155.000000,3,2.333778e-11,9.016698e-10,3.411430e-16,2.489483e-20,-5.692091e-11
156,156.000000,3,2.520650e-11,9.076047e-10,3.155202e-16,5.898790e-20,-4.925127e-11
157,157.000000,3,2.791012e-11,9.136034e-10,3.156089e-16,9.357067e-21,-6.795320e-11
158,158.000000,3,2.838618e-11,9.195240e-10,3.411534e-16,-1.524659e-20,-2.883571e-11
159,159.000000,3,3.137046e-11,9.255010e-10,3.157768e-16,3.406661e-20,-3.784784e-11
160,160.000000,3,3.142020e-11,9.314087e-10,3.411507e-16,-8.989799e-20,8.954959e-11
161,161.000000,3,3.348433e-11,9.373582e-10,3.159431e-16,6.426862e-20,-6.153167e-11
162,162.000000,3,3.474199e-11,9.432362e-10,3.411474e-16,4.675225e-20,3.535461e-11
163,163.000000,3,3.725376e-11,9.491581e-10,3.161081e-16,-3.243210e-20,-8.681833e-12
164,164.000000,3,3.891998e-11,9.550121e-10,3.161853e-16,-4.192151e-20,7.408185e-12
165,165.000000,3,3.974421e-11,9.608923e-10,3.162719e-16,-3.249827e-20,-1.485072e-10
166,166.000000,3,4.020961e-11,9.667285e-10,3.163533e-16,-2.907044e-20,4.101608e-11
167,167.000000,3,4.254019e-11,9.725807e-10,3.164341e-16,-7.081990e-20,1.099552e-10
168,168.000000,3,4.516210e-11,9.783836e-10,3.411345e-16,4.905512e-20,3.948730e-12
169,169.000000,3,4.719425e-11,9.841874e-10,3.165955e-16,-8.621207e-20,2.804013e-11
170,170.000000,3,4.793321e-11,9.899539e-10,3.166704e-16,-1.784857e-19,3.745582e-11
171,171.000000,3,4.886402e-11,9.957377e-10,3.167500e-16,-1.268101e-19,8.062739e-11
172,172.000000,3,5.150369e-11,1.001469e-09,3.168346e-16,-8.159310e-20,1.896505e-11
173,173.000000,3,5.434586e-11,1.007214e-09,3.961360e-16,-6.442083e-20,-1.459233e-11
174,174.000000,3,5.571010e-11,1.012911e-09,3.169925e-16,-2.568230e-20,-4.100364e-11
175,175.000000,3,5.712408e-11,1.018605e-09,3.170658e-16,-1.156729e-20,-1.671263e-11
176,176.000000,3,5.923795e-11,1.024270e-09,3.411103e-16,2.653595e-20,7.720324e-11
177,177.000000,3,6.146905e-11,1.029940e-09,3.411067e-16,3.255121e-20,-4.284695e-11
178,178.000000,3,6.251355e-11,1.035573e-09,3.173047e-16,1.068784e-19,8.144130e-11
179,179.000000,3,6.450307e-11,1.041194e-09,3.410992e-16,6.218413e-20,5.946987e-11
180,180.000000,3,6.702905e-11,1.046776e-09,3.174593e-16,-4.134580e-20,-2.746869e-11
181,181.000000,3,6.547651e-11,1.039419e-09,3.175359e-16,2.785283e-20,9.650114e-11
182,182.000000,3,6.270540e-11,1.027553e-09,3.176122e-16,4.189504e-20,6.076362e-11
183,183.000000,3,6.194156e-11,1.022946e-09,3.971036e-16,-1.943544e-20,4.994538e-11
184,184.000000,3,6.107115e-11,1.019091e-09,3.410816e-16,6.908612e-20,2.939760e-11
185,185.000000,3,5.968204e-11,1.016856e-09,3.178401e-16,3.184976e-20,-2.635214e-11
186,186.000000,3,5.896794e-11,1.015023e-09,3.179155e-16,1.121061e-19,-1.232558e-11
187,187.000000,3,6.031442e-11,1.013932e-09,3.410720e-16,-7.168016e-20,-1.348792e-10
188,188.000000,3,6.009770e-11,1.013116e-09,3.410689e-16,6.749794e-21,-1.938857e-10
189,189.000000,3,6.151168e-11,1.012745e-09,3.410657e-16,5.571889e-20,-1.305511e-12
190,190.000000,3,6.104983e-11,1.012554e-09,3.182154e-16,-4.902203e-20,-6.886747e-11
191,191.000000,3,6.104273e-11,1.012673e-09,3.182900e-16,-3.282914e-20,8.262036e-11
192,192.000000,3,6.230039e-11,1.012920e-09,3.410438e-16,6.736559e-21,-4.179701e-11
193,193.000000,3,6.165379e-11,1.013412e-09,3.184384e-16,1.506858e-19,9.532042e-12
194,194.000000,3,6.266276e-11,1.013987e-09,3.185122e-16,-7.542564e-20,-3.270662e-11
195,195.000000,3,6.299317e-11,1.014745e-09,3.185860e-16,1.287755e-20,1.438616e-11
196,196.000000,3,6.350120e-11,1.015571e-09,3.186598e-16,-6.141651e-20,8.913448e-11
197,197.000000,3,6.370371e-11,1.016528e-09,3.410393e-16,-1.184258e-19,-1.421152e-10
198,198.000000,3,6.526690e-11,1.017573e-09,3.410238e-16,-1.095319e-19,9.191992e-11
199,199.000000,3,6.405543e-11,1.018718e-09,3.188731e-16,1.666405e-19,4.581557e-11
200,200.000000,3,6.530598e-11,1.019917e-09,3.410288e-16,-4.035980e-20,-3.027656e-11
201,201.000000,3,6.631495e-11,1.021221e-09,3.190240e-16,-2.132141e-20,-7.541967e-11
202,202.000000,3,6.603784e-11,1.022556e-09,3.190962e-16,-1.147200e-19,5.972212e-11
203,203.000000,3,6.716760e-11,1.023961e-09,3.191683e-16,-6.383187e-20,8.213852e-11
204,204.000000,3,6.926371e-11,1.025419e-09,3.192405e-16,-6.722001e-20,-7.128520e-11
205,205.000000,3,6.948753e-11,1.026927e-09,3.193119e-16,1.369811e-20,4.279266e-11
206,206.000000,3,6.998846e-11,1.028481e-09,3.193833e-16,4.544861e-20,-4.963141e-11
207,207.000000,3,7.230838e-11,1.030095e-09,3.194547e-16,4.465452e-20,-7.248546e-11
208,208.000000,3,7.320367e-11,1.031727e-09,3.195260e-16,4.595154e-20,1.273364e-10
209,209.000000,3,7.411671e-11,1.033392e-09,3.195968e-16,-2.666830e-20,-2.918332e-12
210,210.000000,3,7.428724e-11,1.035112e-09,3.995769e-16,-6.752441e-20,6.734624e-11
211,211.000000,3,7.419487e-11,1.036854e-09,3.197379e-16,-4.019436e-20,-1.359828e-10
212,212.000000,3,7.642598e-11,1.038627e-09,3.409826e-16,1.078710e-19,-1.430021e-10
213,213.000000,3,7.704770e-11,1.040440e-09,3.409784e-16,-5.578506e-21,-2.634037e-11
214,214.000000,3,7.786838e-11,1.042265e-09,3.199482e-16,-5.709531e-20,1.682412e-10
215,215.000000,3,7.756285e-11,1.044122e-09,3.409698e-16,1.902515e-20,3.748923e-11
216,216.000000,3,7.836931e-11,1.045986e-09,4.001095e-16,-5.732693e-20,1.021914e-10
217,217.000000,3,8.020606e-11,1.047887e-09,3.409496e-16,3.767973e-20,2.382883e-11
218,218.000000,3,8.265033e-11,1.049810e-09,3.202260e-16,1.226213e-20,-7.053447e-11
219,219.000000,3,8.123990e-11,1.051738e-09,3.202889e-16,6.399731e-20,3.399625e-11
220,220.000000,3,8.430590e-11,1.053683e-09,3.203638e-16,5.252928e-20,9.264811e-12
221,221.000000,3,8.296652e-11,1.055668e-09,3.204325e-16,1.716102e-19,-9.373058e-12
222,222.000000,3,8.614265e-11,1.057646e-09,3.205007e-16,-5.227781e-20,4.108935e-13
223,223.000000,3,8.672529e-11,1.059656e-09,3.205688e-16,-8.887229e-21,1.208469e-10
224,224.000000,3,8.805756e-11,1.061682e-09,3.206369e-16,1.339106e-19,7.762357e-11
225,225.000000,3,8.693846e-11,1.063699e-09,3.207050e-16,1.669581e-20,-8.588130e-11
226,226.000000,3,8.994050e-11,1.065740e-09,3.409189e-16,-4.280163e-20,4.976819e-11
227,227.000000,3,9.036683e-11,1.067803e-09,4.010497e-16,-3.010937e-20,8.309398e-11
228,228.000000,3,9.135803e-11,1.069854e-09,3.409089e-16,8.503417e-21,2.283584e-11
229,229.000000,3,9.229950e-11,1.071928e-09,3.209743e-16,6.015257e-20,-3.973000e-11
230,230.000000,3,9.371348e-11,1.074020e-09,3.408987e-16,3.084391e-20,-1.054192e-10
231,231.000000,3,9.401901e-11,1.076105e-09,3.211016e-16,-1.436052e-19,4.383793e-11
232,232.000000,3,9.614354e-11,1.078212e-09,3.211742e-16,-3.925468e-20,-9.794965e-11
233,233.000000,3,9.687540e-11,1.080314e-09,3.212407e-16,1.833032e-20,6.594458e-11
234,234.000000,3,9.782042e-11,1.082430e-09,3.213071e-16,-1.911118e-20,-2.066769e-11
235,235.000000,3,9.876899e-11,1.084560e-09,3.408721e-16,-1.916412e-20,1.930445e-11
236,236.000000,3,9.979928e-11,1.086680e-09,3.408556e-16,1.124304e-20,2.447087e-11
237,237.000000,3,1.006057e-10,1.088814e-09,3.215043e-16,-5.936510e-20,-6.267653e-11
238,238.000000,3,1.011138e-10,1.090966e-09,3.215636e-16,-2.039497e-20,1.942844e-10
239,239.000000,3,1.039311e-10,1.093106e-09,4.020439e-16,-1.185317e-19,8.663159e-11
240,240.000000,3,1.050502e-10,1.095249e-09,3.217001e-16,3.206814e-20,-5.773215e-11
241,241.000000,3,1.181562e-10,1.138611e-09,3.217650e-16,1.396678e-19,-1.314296e-10
242,242.000000,3,1.355644e-10,1.195940e-09,3.408287e-16,-1.814503e-20,7.222689e-11
243,243.000000,3,1.486029e-10,1.230005e-09,3.218946e-16,1.438633e-19,7.976297e-11
244,244.000000,3,1.596767e-10,1.261593e-09,3.219520e-16,6.895378e-21,-5.702394e-11
245,245.000000,3,1.705978e-10,1.288008e-09,3.220224e-16,1.890075e-19,-1.235012e-12
246,246.000000,3,1.787690e-10,1.312995e-09,3.220791e-16,5.223811e-20,-5.096579e-11
247,247.000000,3,1.872174e-10,1.335588e-09,2.555833e-16,-2.261843e-20,-3.183942e-11
248,248.000000,3,1.961595e-10,1.357219e-09,3.222120e-16,-7.008536e-20,-3.498701e-11
249,249.000000,3,2.047180e-10,1.377431e-09,3.222742e-16,-1.811195e-20,1.055974e-10
250,250.000000,3,2.144240e-10,1.396928e-09,3.407417e-16,1.210397e-19,5.057066e-11
251,251.000000,3,2.232809e-10,1.415467e-09,4.029875e-16,-7.891303e-20,1.573786e-11
252,252.000000,3,2.295586e-10,1.433441e-09,3.407159e-16,-5.293956e-22,-7.200851e-11
253,253.000000,3,2.372822e-10,1.450728e-09,3.407024e-16,2.742931e-20,-1.133826e-11
254,254.000000,3,2.442029e-10,1.467547e-09,3.406887e-16,8.379009e-20,-1.245296e-10
255,255.000000,3,2.517559e-10,1.483847e-09,3.226315e-16,-7.651090e-20,1.073786e-11
256,256.000000,3,2.591705e-10,1.499759e-09,3.406602e-16,1.177971e-19,-3.722056e-11
257,257.000000,3,2.661444e-10,1.515250e-09,3.227502e-16,-4.828088e-20,8.582079e-11
258,258.000000,3,2.720668e-10,1.530398e-09,3.228174e-16,-5.491156e-20,1.729694e-11
259,259.000000,3,2.791474e-10,1.545214e-09,3.228757e-16,-3.805031e-21,4.187128e-11
260,260.000000,3,2.858300e-10,1.559735e-09,3.229337e-16,-1.198618e-19,-2.801070e-11
261,261.000000,3,2.932836e-10,1.573954e-09,3.405737e-16,8.211587e-20,-3.306910e-11
262,262.000000,3,2.998739e-10,1.587920e-09,3.230491e-16,-7.139561e-20,6.185052e-11
263,263.000000,3,3.066454e-10,1.601649e-09,3.231062e-16,4.120683e-20,9.529255e-11
264,264.000000,3,3.136655e-10,1.615134e-09,3.231627e-16,-1.765534e-20,1.959222e-11
265,265.000000,3,3.208136e-10,1.628418e-09,3.232190e-16,5.767765e-20,4.378498e-11
266,266.000000,3,3.271126e-10,1.641486e-09,3.232657e-16,6.515536e-20,-6.742829e-11
267,267.000000,3,3.329959e-10,1.654367e-09,3.404843e-16,4.435012e-20,8.928192e-11
268,268.000000,3,3.394867e-10,1.667065e-09,3.233864e-16,6.009963e-20,-9.036283e-11
269,269.000000,3,3.465672e-10,1.679585e-09,3.404491e-16,-7.582268e-20,1.386917e-10
270,270.000000,3,3.534559e-10,1.691932e-09,3.234960e-16,7.064784e-20,-3.977851e-11
271,271.000000,3,3.583267e-10,1.704120e-09,3.404028e-16,2.852119e-21,-1.448639e-10
272,272.000000,3,3.655671e-10,1.716164e-09,3.236047e-16,5.209253e-20,-2.960443e-11
273,273.000000,3,3.731131e-10,1.728065e-09,3.236587e-16,1.332356e-19,-2.320022e-11
274,274.000000,3,3.789147e-10,1.739812e-09,3.403573e-16,-9.241924e-20,3.635903e-11
275,275.000000,3,3.855227e-10,1.751429e-09,3.403383e-16,-8.310849e-20,1.605593e-11
276,276.000000,3,3.911076e-10,1.762930e-09,3.238075e-16,1.333150e-19,-8.944501e-11
